"","from","to","database","source"
"3029","LRRC4","NTNG2","nichenet_verschueren","nichenet_verschueren"
"3030","LRRC4","PRSS55","nichenet_verschueren","nichenet_verschueren"
"3031","LRRC4","NETO2","omnipath","omnipath"
"3032","LRRC4B","BTN3A3","nichenet_verschueren","nichenet_verschueren"
"3033","LRRC4B","BTN3A2","nichenet_verschueren","nichenet_verschueren"
"3034","LRRC4B","BTN3A1","nichenet_verschueren","nichenet_verschueren"
"3035","LRRC4B","PTPRF","omnipath","omnipath"
"3036","LRRC4B","PTPRD","omnipath","omnipath"
"3037","LRRC4B","PTPRS","omnipath","omnipath"
"3038","LRRC4B","UNC5D","omnipath","omnipath"
"3039","LRRC4C","LDLR","nichenet_verschueren","nichenet_verschueren"
"3040","LRRC4C","BTN3A1","nichenet_verschueren","nichenet_verschueren"
"3041","LRRC4C","SIGLEC15","nichenet_verschueren","nichenet_verschueren"
"3042","LRRC4C","SIGLEC7","nichenet_verschueren","nichenet_verschueren"
"3043","LRRC4C","SIGLEC8","nichenet_verschueren","nichenet_verschueren"
"3044","LRRC4C","NTM","nichenet_verschueren","nichenet_verschueren"
"3045","LRRC4C","NTNG1","omnipath","omnipath"
"3046","LRRC4C","LRRTM4","omnipath","omnipath"
"3047","LRRC4C","UNC5A","omnipath","omnipath"
"3048","LRRC4C","TMEM53","omnipath","omnipath"
"3049","LRRC52","TREM2","nichenet_verschueren","nichenet_verschueren"
"3050","LRRC52","CD300LB","nichenet_verschueren","nichenet_verschueren"
"3051","LRRN1","UNC5A","omnipath","omnipath"
"3052","LRRN1","LRRC4","omnipath","omnipath"
"3053","LRRN1","LRRC4C","omnipath","omnipath"
"3054","LRRN2","TMEM123","omnipath","omnipath"
"3055","LRRTM2","FGFR3","nichenet_verschueren","nichenet_verschueren"
"3056","LRRTM2","MOG","nichenet_verschueren","nichenet_verschueren"
"3057","LRRTM2","FGFR4","omnipath","omnipath"
"3058","LRRTM2","UNC5A","omnipath","omnipath"
"3059","LRRTM2","OSCAR","omnipath","omnipath"
"3060","LRRTM2","IGDCC4","omnipath","omnipath"
"3061","LRRTM2","TREML2","omnipath","omnipath"
"3062","LRRTM2","PRTG","omnipath","omnipath"
"3063","LRRTM3","MOG","nichenet_verschueren","nichenet_verschueren"
"3064","LRRTM3","NGFR","nichenet_verschueren","nichenet_verschueren"
"3065","LRTM2","IL6R","nichenet_verschueren","nichenet_verschueren"
"3066","LSAMP","NEGR1","omnipath","omnipath"
"3067","LSAMP","OPCML","omnipath","omnipath"
"3068","LTA","TNFRSF1A","omnipath","omnipath"
"3069","LTA","TNFRSF14","omnipath","omnipath"
"3070","LTA","TNFRSF1B","omnipath","omnipath"
"3071","LTA","LTBR","omnipath","omnipath"
"3072","LTB","LTBR","omnipath","omnipath"
"3073","LTB","TNFRSF1A","omnipath","omnipath"
"3074","LTB","CD40","omnipath","omnipath"
"3075","LTBP1","ITGB5","omnipath","omnipath"
"3076","LTBP3","ITGB5","omnipath","omnipath"
"3077","LTF","LRP1","omnipath","omnipath"
"3078","LTF","TFRC","omnipath","omnipath"
"3079","LTF","LRP11","omnipath","omnipath"
"3080","LTF","AGER","omnipath","omnipath"
"3081","LTF","BTN3A3","omnipath","omnipath"
"3082","LTF","IL1RL1","omnipath","omnipath"
"3083","LTF","TREML2","omnipath","omnipath"
"3084","LTF","TNFRSF11B","omnipath","omnipath"
"3085","LTF","IGDCC4","omnipath","omnipath"
"3086","LTF","BTN3A2","omnipath","omnipath"
"3087","LTF","BOC","omnipath","omnipath"
"3088","LUM","ITGB1","omnipath","omnipath"
"3089","LVRN","VSIG8","omnipath","omnipath"
"3090","LY6G5C","PGAP6","omnipath","omnipath"
"3091","LY6G6F","DDR1","nichenet_verschueren","nichenet_verschueren"
"3092","LY6G6F","CSF1R","nichenet_verschueren","nichenet_verschueren"
"3093","LY6G6F","LILRB3","nichenet_verschueren","nichenet_verschueren"
"3094","LY6G6F","ROBO3","nichenet_verschueren","nichenet_verschueren"
"3095","LY6G6F","LILRA6","nichenet_verschueren","nichenet_verschueren"
"3096","LY6G6F","LAYN","nichenet_verschueren","nichenet_verschueren"
"3097","LY6G6F","LILRA5","omnipath","omnipath"
"3098","LY86","CD180","omnipath","omnipath"
"3099","LY9","TNFRSF17","nichenet_verschueren","nichenet_verschueren"
"3100","LYPD6","IL20RA","nichenet_verschueren","nichenet_verschueren"
"3101","LYZ","ITGAL","omnipath","omnipath"
"3102","MADCAM1","ITGA4","omnipath","omnipath"
"3103","MADCAM1","CD44","omnipath","omnipath"
"3104","MADCAM1","ITGB7","omnipath","omnipath"
"3105","MADCAM1","SIGLEC7","omnipath","omnipath"
"3106","MAG","MAG","nichenet_verschueren","nichenet_verschueren"
"3107","MANSC1","GPR55","omnipath","omnipath"
"3108","MATN1","ITGA1","omnipath","omnipath"
"3109","MATN1","ITGB1","omnipath","omnipath"
"3110","MBL2","CD93","omnipath","omnipath"
"3111","MBL2","CALCR","omnipath","omnipath"
"3112","MBL2","C1QB","omnipath","omnipath"
"3113","MBL2","LRP1","omnipath","omnipath"
"3114","MCAM","FGFR4","nichenet_verschueren","nichenet_verschueren"
"3115","MCAM","CD226","omnipath","omnipath"
"3116","MCAM","TMEM132A","omnipath","omnipath"
"3117","MCAM","CNTN1","omnipath","omnipath"
"3118","MDK","PTPRB","nichenet_verschueren","nichenet_verschueren"
"3119","MDK","NOTCH2","omnipath","omnipath"
"3120","MDK","ALK","omnipath","omnipath"
"3121","MDK","ITGA6","omnipath","omnipath"
"3122","MDK","LRP1","omnipath","omnipath"
"3123","MDK","LRP2","omnipath","omnipath"
"3124","MDK","SDC3","omnipath","omnipath"
"3125","MDK","TSPAN1","omnipath","omnipath"
"3126","MDK","SDC4","omnipath","omnipath"
"3127","MDK","SDC1","omnipath","omnipath"
"3128","MDK","PTPRZ1","omnipath","omnipath"
"3129","MDK","ITGB1","omnipath","omnipath"
"3130","MDK","ITGA4","omnipath","omnipath"
"3131","MDK","SDC2","omnipath","omnipath"
"3132","MEGF10","ABCA1","omnipath","omnipath"
"3133","MELTF","TFRC","omnipath","omnipath"
"3134","MFAP2","NOTCH1","omnipath","omnipath"
"3135","MFAP3L","MPZL2","omnipath","omnipath"
"3136","MFAP3L","CEACAM1","omnipath","omnipath"
"3137","MFAP5","NOTCH1","omnipath","omnipath"
"3138","MFGE8","ITGB3","omnipath","omnipath"
"3139","MFGE8","ITGAV","omnipath","omnipath"
"3140","MFGE8","PDGFRB","omnipath","omnipath"
"3141","MFGE8","ITGB5","omnipath","omnipath"
"3142","MFNG","NOTCH1","omnipath","omnipath"
"3143","MFNG","NOTCH2","omnipath","omnipath"
"3144","MIA","CDH7","omnipath","omnipath"
"3145","MIA","ITGB1","omnipath","omnipath"
"3146","MIA","ITGA5","omnipath","omnipath"
"3147","MIA","ITGA4","omnipath","omnipath"
"3148","MICA","PCDHAC1","nichenet_verschueren","nichenet_verschueren"
"3149","MICA","KLRK1","omnipath","omnipath"
"3150","MICA","HCST","omnipath","omnipath"
"3151","MICB","KLRK1","omnipath","omnipath"
"3152","MICB","HCST","omnipath","omnipath"
"3153","MIF","CXCR4","omnipath","omnipath"
"3154","MIF","EGFR","omnipath","omnipath"
"3155","MIF","ACKR3","omnipath","omnipath"
"3156","MIF","CD44","omnipath","omnipath"
"3157","MIF","CD74","omnipath","omnipath"
"3158","MIF","CXCR2","omnipath","omnipath"
"3159","MLN","MLNR","omnipath","omnipath"
"3160","MMP1","CD44","omnipath","omnipath"
"3161","MMP1","ITGA2","omnipath","omnipath"
"3162","MMP1","F2R","omnipath","omnipath"
"3163","MMP12","F12","omnipath","omnipath"
"3164","MMP12","PLAUR","omnipath","omnipath"
"3165","MMP13","F12","omnipath","omnipath"
"3166","MMP13","LRP1","omnipath","omnipath"
"3167","MMP14","MMP2","omnipath","omnipath"
"3168","MMP14","F12","omnipath","omnipath"
"3169","MMP14","ADAM9","omnipath","omnipath"
"3170","MMP14","DDR1","omnipath","omnipath"
"3171","MMP14","CD44","omnipath","omnipath"
"3172","MMP14","MMP13","omnipath","omnipath"
"3173","MMP14","SDC1","omnipath","omnipath"
"3174","MMP15","DDR1","omnipath","omnipath"
"3175","MMP16","DDR1","omnipath","omnipath"
"3176","MMP16","MMP2","omnipath","omnipath"
"3177","MMP2","EGFR","omnipath","omnipath"
"3178","MMP2","LRP2","omnipath","omnipath"
"3179","MMP2","PECAM1","omnipath","omnipath"
"3180","MMP2","CCR2","omnipath","omnipath"
"3181","MMP2","SDC2","omnipath","omnipath"
"3182","MMP2","FGFR1","omnipath","omnipath"
"3183","MMP2","F2R","omnipath","omnipath"
"3184","MMP2","DDR1","omnipath","omnipath"
"3185","MMP2","ITGAV","omnipath","omnipath"
"3186","MMP2","ITGB3","omnipath","omnipath"
"3187","MMP25","MMP2","omnipath","omnipath"
"3188","MMP26","MMP9","omnipath","omnipath"
"3189","MMP7","CD44","omnipath","omnipath"
"3190","MMP7","SDC1","omnipath","omnipath"
"3191","MMP7","CD151","omnipath","omnipath"
"3192","MMP7","ERBB4","omnipath","omnipath"
"3193","MMP7","ITGB4","omnipath","omnipath"
"3194","MMP7","MMP1","omnipath","omnipath"
"3195","MMP9","ITGAM","omnipath","omnipath"
"3196","MMP9","RECK","omnipath","omnipath"
"3197","MMP9","CD44","omnipath","omnipath"
"3198","MMP9","ITGB2","omnipath","omnipath"
"3199","MMP9","EPHB2","omnipath","omnipath"
"3200","MMP9","LRP1","omnipath","omnipath"
"3201","MMP9","IFNAR1","omnipath","omnipath"
"3202","MMP9","TLR9","omnipath","omnipath"
"3203","MMP9","DDR1","omnipath","omnipath"
"3204","MMRN2","CD248","omnipath","omnipath"
"3205","MMRN2","CD93","omnipath","omnipath"
"3206","MMRN2","CLEC14A","omnipath","omnipath"
"3207","MPDZ","F11R","omnipath","omnipath"
"3208","MPDZ","CLDN8","omnipath","omnipath"
"3209","MPDZ","CLDN4","omnipath","omnipath"
"3210","MPDZ","CLDN1","omnipath","omnipath"
"3211","MPDZ","CLDN5","omnipath","omnipath"
"3212","MPIG6B","UNC5D","omnipath","omnipath"
"3213","MPIG6B","IL1RL1","omnipath","omnipath"
"3214","MPIG6B","UNC5A","omnipath","omnipath"
"3215","MPIG6B","OSCAR","omnipath","omnipath"
"3216","MPIG6B","TNFRSF21","omnipath","omnipath"
"3217","MPIG6B","AGER","omnipath","omnipath"
"3218","MPIG6B","BOC","omnipath","omnipath"
"3219","MPIG6B","ROBO1","omnipath","omnipath"
"3220","MPZ","MPZ","nichenet_verschueren","nichenet_verschueren"
"3221","MPZ","LILRB3","omnipath","omnipath"
"3222","MPZ","KIR2DL5A","omnipath","omnipath"
"3223","MPZ","LILRB5","omnipath","omnipath"
"3224","MPZ","LILRA6","omnipath","omnipath"
"3225","MPZ","LILRA5","omnipath","omnipath"
"3226","MPZ","SIGLEC6","omnipath","omnipath"
"3227","MPZ","ISLR2","omnipath","omnipath"
"3228","MPZ","IL6R","omnipath","omnipath"
"3229","MPZL3","KIAA0319L","nichenet_verschueren","nichenet_verschueren"
"3230","MPZL3","MPZL2","omnipath","omnipath"
"3231","MSMB","GPR55","omnipath","omnipath"
"3232","MSMP","CCR2","omnipath","omnipath"
"3233","MSN","SLC9A1","omnipath","omnipath"
"3234","MST1","MST1R","omnipath","omnipath"
"3235","MSTN","ACVR2B","omnipath","omnipath"
"3236","MSTN","ACVR1B","omnipath","omnipath"
"3237","MSTN","ACVR2A","omnipath","omnipath"
"3238","MSTN","TGFBR1","omnipath","omnipath"
"3239","MUC1","SIGLEC9","omnipath","omnipath"
"3240","MUC4","ERBB2","omnipath","omnipath"
"3241","MUC7","SELL","omnipath","omnipath"
"3242","MXRA5","MPIG6B","omnipath","omnipath"
"3243","MXRA5","MFAP3L","omnipath","omnipath"
"3244","MXRA5","SIGLEC1","omnipath","omnipath"
"3245","MXRA5","CD200","omnipath","omnipath"
"3246","MXRA5","SCN2B","omnipath","omnipath"
"3247","MXRA5","AGER","omnipath","omnipath"
"3248","MXRA5","MAG","omnipath","omnipath"
"3249","MXRA5","SIGLEC7","omnipath","omnipath"
"3250","MXRA5","ILDR1","omnipath","omnipath"
"3251","MXRA5","PILRA","omnipath","omnipath"
"3252","MXRA5","PILRB","omnipath","omnipath"
"3253","MXRA5","AXL","omnipath","omnipath"
"3254","MXRA5","CD69","omnipath","omnipath"
"3255","MXRA5","SIGLEC8","omnipath","omnipath"
"3256","MXRA8","JAM3","omnipath","omnipath"
"3257","MYEOV","TNFRSF11A","nichenet_verschueren","nichenet_verschueren"
"3258","MYOC","FZD1","omnipath","omnipath"
"3259","MYOC","FZD10","omnipath","omnipath"
"3260","MYOC","FZD3","omnipath","omnipath"
"3261","MYOC","FZD4","omnipath","omnipath"
"3262","MYOC","FZD7","omnipath","omnipath"
"3263","NAALADL1","CD96","omnipath","omnipath"
"3264","NAMPT","ADORA2A","omnipath","omnipath"
"3265","NAMPT","INSR","omnipath","omnipath"
"3266","NAMPT","ITGA5","omnipath","omnipath"
"3267","NAMPT","ITGB1","omnipath","omnipath"
"3268","NCAM1","NCAM1","nichenet_verschueren","nichenet_verschueren"
"3269","NCAM1","NPTN","nichenet_verschueren","nichenet_verschueren"
"3270","NCAM1","CACNA1C","omnipath","omnipath"
"3271","NCAM1","GFRA1","omnipath","omnipath"
"3272","NCAM1","FGFR1","omnipath","omnipath"
"3273","NCAM1","FGFR2","omnipath","omnipath"
"3274","NCAM1","ROBO1","omnipath","omnipath"
"3275","NCAM1","PTPRZ1","omnipath","omnipath"
"3276","NCAM1","ROBO3","omnipath","omnipath"
"3277","NCAM1","CNTN1","omnipath","omnipath"
"3278","NCAM1","ISLR2","omnipath","omnipath"
"3279","NCAM1","CLEC2L","omnipath","omnipath"
"3280","NCAM1","PTPRS","omnipath","omnipath"
"3281","NCAM1","CLEC14A","omnipath","omnipath"
"3282","NCAN","CDH2","omnipath","omnipath"
"3283","NCAN","SDC3","omnipath","omnipath"
"3284","NCR2","PRLR","nichenet_verschueren","nichenet_verschueren"
"3285","NCR3LG1","NCR3","omnipath","omnipath"
"3286","NDP","FZD4","omnipath","omnipath"
"3287","NDP","LRP5","omnipath","omnipath"
"3288","NDP","LGR4","omnipath","omnipath"
"3289","NECTIN1","NECTIN1","nichenet_verschueren","nichenet_verschueren"
"3290","NECTIN1","CD96","omnipath","omnipath"
"3291","NECTIN1","CADM3","omnipath","omnipath"
"3292","NECTIN1","NECTIN4","omnipath","omnipath"
"3293","NECTIN1","NECTIN3","omnipath","omnipath"
"3294","NECTIN1","FGFR1","omnipath","omnipath"
"3295","NECTIN2","NECTIN2","nichenet_verschueren","nichenet_verschueren"
"3296","NECTIN2","CD226","omnipath","omnipath"
"3297","NECTIN2","TIGIT","omnipath","omnipath"
"3298","NECTIN2","CD96","omnipath","omnipath"
"3299","NECTIN2","NECTIN3","omnipath","omnipath"
"3300","NECTIN2","PVRIG","omnipath","omnipath"
"3301","NECTIN2","NECTIN4","omnipath","omnipath"
"3302","NECTIN2","PVR","omnipath","omnipath"
"3303","NECTIN3","GUCY2D","nichenet_verschueren","nichenet_verschueren"
"3304","NECTIN3","TIGIT","omnipath","omnipath"
"3305","NECTIN3","NECTIN1","omnipath","omnipath"
"3306","NECTIN3","NECTIN2","omnipath","omnipath"
"3307","NECTIN3","PVR","omnipath","omnipath"
"3308","NECTIN3","CADM1","omnipath","omnipath"
"3309","NECTIN3","CADM3","omnipath","omnipath"
"3310","NECTIN4","GUCY2D","nichenet_verschueren","nichenet_verschueren"
"3311","NECTIN4","PVR","nichenet_verschueren","nichenet_verschueren"
"3312","NECTIN4","NECTIN1","nichenet_verschueren","nichenet_verschueren"
"3313","NECTIN4","NECTIN2","nichenet_verschueren","nichenet_verschueren"
"3314","NECTIN4","TIGIT","omnipath","omnipath"
"3315","NEGR1","NEGR1","nichenet_verschueren","nichenet_verschueren"
"3316","NEGR1","TNFRSF17","nichenet_verschueren","nichenet_verschueren"
"3317","NEGR1","KIR2DS3","nichenet_verschueren","nichenet_verschueren"
"3318","NEGR1","OPCML","nichenet_verschueren","nichenet_verschueren"
"3319","NEGR1","NTM","nichenet_verschueren","nichenet_verschueren"
"3320","NEGR1","IGSF9B","omnipath","omnipath"
"3321","NELL2","ROBO3","omnipath","omnipath"
"3322","NEO1","RGMB","omnipath","omnipath"
"3323","NEO1","HJV","omnipath","omnipath"
"3324","NETO2","IL18R1","nichenet_verschueren","nichenet_verschueren"
"3325","NETO2","LILRA1","nichenet_verschueren","nichenet_verschueren"
"3326","NETO2","LILRA3","nichenet_verschueren","nichenet_verschueren"
"3327","NETO2","LRRC4","nichenet_verschueren","nichenet_verschueren"
"3328","NETO2","FCRL1","omnipath","omnipath"
"3329","NFASC","NRP2","nichenet_verschueren","nichenet_verschueren"
"3330","NFASC","NRCAM","omnipath","omnipath"
"3331","NFASC","CNTN1","omnipath","omnipath"
"3332","NFASC","CNTNAP1","omnipath","omnipath"
"3333","NGF","NTRK1","omnipath","omnipath"
"3334","NGF","NGFR","omnipath","omnipath"
"3335","NGF","SORT1","omnipath","omnipath"
"3336","NID1","ITGB1","omnipath","omnipath"
"3337","NID1","ITGB3","omnipath","omnipath"
"3338","NID1","COL13A1","omnipath","omnipath"
"3339","NID1","PTPRF","omnipath","omnipath"
"3340","NID1","ITGA3","omnipath","omnipath"
"3341","NID1","ITGAV","omnipath","omnipath"
"3342","NID2","COL13A1","omnipath","omnipath"
"3343","NLGN1","NRXN2","omnipath","omnipath"
"3344","NLGN1","NRXN1","omnipath","omnipath"
"3345","NLGN1","NRXN3","omnipath","omnipath"
"3346","NLGN2","NRXN1","omnipath","omnipath"
"3347","NLGN2","NRXN3","omnipath","omnipath"
"3348","NLGN2","NRXN2","omnipath","omnipath"
"3349","NLGN2","MDGA1","omnipath","omnipath"
"3350","NLGN3","CD2","nichenet_verschueren","nichenet_verschueren"
"3351","NLGN3","NRXN1","omnipath","omnipath"
"3352","NLGN3","NRXN3","omnipath","omnipath"
"3353","NLGN3","NRXN2","omnipath","omnipath"
"3354","NLGN3","MDGA1","omnipath","omnipath"
"3355","NLGN4X","NRXN2","omnipath","omnipath"
"3356","NLGN4X","NRXN1","omnipath","omnipath"
"3357","NLGN4X","NRXN3","omnipath","omnipath"
"3358","NLGN4X","MDGA1","omnipath","omnipath"
"3359","NLGN4Y","NRXN2","omnipath","omnipath"
"3360","NLGN4Y","NRXN1","omnipath","omnipath"
"3361","NLGN4Y","NRXN3","omnipath","omnipath"
"3362","NMB","NMBR","omnipath","omnipath"
"3363","NMB","GRPR","omnipath","omnipath"
"3364","NMB","BRS3","omnipath","omnipath"
"3365","NMS","NMUR1","omnipath","omnipath"
"3366","NMS","NMUR2","omnipath","omnipath"
"3367","NMS","ADRA2A","omnipath","omnipath"
"3368","NMS","MTNR1A","omnipath","omnipath"
"3369","NMS","GRM7","omnipath","omnipath"
"3370","NMU","NMUR1","omnipath","omnipath"
"3371","NMU","NMUR2","omnipath","omnipath"
"3372","NODAL","ACVR2B","omnipath","omnipath"
"3373","NODAL","TDGF1","omnipath","omnipath"
"3374","NODAL","ACVR1B","omnipath","omnipath"
"3375","NODAL","ACVR1C","omnipath","omnipath"
"3376","NODAL","ACVR2A","omnipath","omnipath"
"3377","NODAL","CFC1","omnipath","omnipath"
"3378","NOG","BMPR1A","omnipath","omnipath"
"3379","NOG","BMPR2","omnipath","omnipath"
"3380","NOG","BMPR1B","omnipath","omnipath"
"3381","NPB","NPBWR1","omnipath","omnipath"
"3382","NPB","NPBWR2","omnipath","omnipath"
"3383","NPB","GRM7","omnipath","omnipath"
"3384","NPB","ADRA2A","omnipath","omnipath"
"3385","NPB","MTNR1A","omnipath","omnipath"
"3386","NPFF","MAS1","nichenet_verschueren","nichenet_verschueren"
"3387","NPFF","NPFFR1","omnipath","omnipath"
"3388","NPFF","NPFFR2","omnipath","omnipath"
"3389","NPHS1","TRPC6","omnipath","omnipath"
"3390","NPNT","ITGA8","omnipath","omnipath"
"3391","NPNT","ITGB1","omnipath","omnipath"
"3392","NPPA","NPR1","omnipath","omnipath"
"3393","NPPA","NPR3","omnipath","omnipath"
"3394","NPPA","NPR2","omnipath","omnipath"
"3395","NPPB","NPR1","omnipath","omnipath"
"3396","NPPB","NPR3","omnipath","omnipath"
"3397","NPPB","NPR2","omnipath","omnipath"
"3398","NPPB","DPP4","omnipath","omnipath"
"3399","NPPB","FAP","omnipath","omnipath"
"3400","NPPC","NPR2","omnipath","omnipath"
"3401","NPPC","NPR3","omnipath","omnipath"
"3402","NPPC","NPR1","omnipath","omnipath"
"3403","NPS","NPSR1","omnipath","omnipath"
"3404","NPS","ADCYAP1R1","omnipath","omnipath"
"3405","NPS","GPR84","omnipath","omnipath"
"3406","NPS","TSHR","omnipath","omnipath"
"3407","NPS","RAMP3","omnipath","omnipath"
"3408","NPS","RAMP2","omnipath","omnipath"
"3409","NPS","ADRB2","omnipath","omnipath"
"3410","NPS","PTH1R","omnipath","omnipath"
"3411","NPS","VIPR1","omnipath","omnipath"
"3412","NPS","ADRB3","omnipath","omnipath"
"3413","NPS","GPR20","omnipath","omnipath"
"3414","NPTX2","NPTXR","omnipath","omnipath"
"3415","NPVF","NPFFR1","omnipath","omnipath"
"3416","NPVF","NPFFR2","omnipath","omnipath"
"3417","NPW","NPBWR1","omnipath","omnipath"
"3418","NPW","NPBWR2","omnipath","omnipath"
"3419","NPW","GRM7","omnipath","omnipath"
"3420","NPW","ADRA2A","omnipath","omnipath"
"3421","NPW","MTNR1A","omnipath","omnipath"
"3422","NPY","NPY4R2","nichenet_verschueren","nichenet_verschueren"
"3423","NPY","PRLHR","omnipath","omnipath"
"3424","NPY","NPY1R","omnipath","omnipath"
"3425","NPY","NPY2R","omnipath","omnipath"
"3426","NPY","NPY4R","omnipath","omnipath"
"3427","NPY","NPY5R","omnipath","omnipath"
"3428","NPY","FAP","omnipath","omnipath"
"3429","NPY","MC4R","omnipath","omnipath"
"3430","NPY","NPFFR2","omnipath","omnipath"
"3431","NRG1","ERBB2","omnipath","omnipath"
"3432","NRG1","ERBB4","omnipath","omnipath"
"3433","NRG1","ERBB3","omnipath","omnipath"
"3434","NRG1","EGFR","omnipath","omnipath"
"3435","NRG1","ITGAV","omnipath","omnipath"
"3436","NRG1","ITGB3","omnipath","omnipath"
"3437","NRG2","ERBB3","omnipath","omnipath"
"3438","NRG2","ERBB4","omnipath","omnipath"
"3439","NRG2","LRRTM2","omnipath","omnipath"
"3440","NRG2","MOG","omnipath","omnipath"
"3441","NRG2","MPIG6B","omnipath","omnipath"
"3442","NRG2","NRP2","omnipath","omnipath"
"3443","NRG2","ERBB2","omnipath","omnipath"
"3444","NRG3","ERBB4","omnipath","omnipath"
"3445","NRG3","EGFR","omnipath","omnipath"
"3446","NRG3","ERBB3","omnipath","omnipath"
"3447","NRG3","ERBB2","omnipath","omnipath"
"3448","NRG4","ERBB4","omnipath","omnipath"
"3449","NRG4","ERBB2","omnipath","omnipath"
"3450","NRG4","EGFR","omnipath","omnipath"
"3451","NRP1","FLT1","nichenet_verschueren","nichenet_verschueren"
"3452","NRP1","TNFRSF11B","nichenet_verschueren","nichenet_verschueren"
"3453","NRP1","PDGFRB","omnipath","omnipath"
"3454","NRP1","PDGFRA","omnipath","omnipath"
"3455","NRP1","KDR","omnipath","omnipath"
"3456","NRP1","PLXNA1","omnipath","omnipath"
"3457","NRTN","RET","omnipath","omnipath"
"3458","NRTN","GFRA1","omnipath","omnipath"
"3459","NRTN","GFRA2","omnipath","omnipath"
"3460","NRTN","GFRA3","omnipath","omnipath"
"3461","NRXN1","NLGN1","nichenet_verschueren","nichenet_verschueren"
